subset,config,min_sample,k,cap,n_cases,n_moved,stat,mae,bias,rel_mae_vs_no_adjustment
all_treated,m3_k80_cap0.75-1.35,3.0,80.0,0.75-1.35,14709,12180,REB,2.0670893923424702,-0.16664319836309582,0.9982230996550722
all_treated,m3_k80_cap0.75-1.35,3.0,80.0,0.75-1.35,14709,12180,STL,0.8169439389995281,-0.021403085239315833,1.0003034275590061
all_treated,m3_k80_cap0.75-1.35,3.0,80.0,0.75-1.35,14709,12180,BLK,0.5921051237933151,-0.009210111800496093,1.0010434179604615
all_treated,m3_k80_cap0.75-1.35,3.0,80.0,0.75-1.35,14709,12180,FG3M,1.1106261560420134,-0.08375955893470885,1.0007683712220432
all_treated,m3_k80_cap0.75-1.35,3.0,80.0,0.75-1.35,14709,12180,TOV,1.0757723600233646,-0.04166176992669771,0.9992470133459402
all_treated,m3_k80_cap0.75-1.35,3.0,80.0,0.75-1.35,14709,12180,FG3A,1.7931788092832002,-0.21857641747820908,0.9988286324610948
all_treated,m3_k80_cap0.75-1.35,3.0,80.0,0.75-1.35,14709,12180,OREB,0.9109039090916472,-0.02854139379132899,1.0006033926589835
all_treated,m3_k80_cap0.75-1.35,3.0,80.0,0.75-1.35,14709,12180,POOLED,,,0.9991865482348943
all_treated,m3_k80_cap0.85-1.20,3.0,80.0,0.85-1.20,14709,12180,PTS,5.568869510648589,-0.8455881654006657,0.996250897430986
all_treated,m3_k80_cap0.85-1.20,3.0,80.0,0.85-1.20,14709,12180,AST,1.6735904330485138,-0.24015146537349555,0.997410681820461
all_treated,m3_k80_cap0.85-1.20,3.0,80.0,0.85-1.20,14709,12180,REB,2.0670893923424702,-0.16664319836309582,0.9982230996550722
all_treated,m3_k80_cap0.85-1.20,3.0,80.0,0.85-1.20,14709,12180,STL,0.8169435904609202,-0.021402496166058705,1.0003030007924345
all_treated,m3_k80_cap0.85-1.20,3.0,80.0,0.85-1.20,14709,12180,BLK,0.5921017993404621,-0.009216076426922161,1.0010377974692461
all_treated,m3_k80_cap0.85-1.20,3.0,80.0,0.85-1.20,14709,12180,FG3M,1.1106288989128623,-0.08375972691381732,1.0007708427813318
all_treated,m3_k80_cap0.85-1.20,3.0,80.0,0.85-1.20,14709,12180,TOV,1.0757723600233646,-0.04166176992669771,0.9992470133459402
all_treated,m3_k80_cap0.85-1.20,3.0,80.0,0.85-1.20,14709,12180,FG3A,1.7931784326310396,-0.21857543805304178,0.9988284226599525
all_treated,m3_k80_cap0.85-1.20,3.0,80.0,0.85-1.20,14709,12180,OREB,0.9109060147087988,-0.028538949027697637,1.000605705622672
all_treated,m3_k80_cap0.85-1.20,3.0,80.0,0.85-1.20,14709,12180,POOLED,,,0.9991863846197884
all_treated,m3_k160_capnone,3.0,160.0,none,14709,12180,PTS,5.577214408346483,-0.9076648764316216,0.9977437698720804
all_treated,m3_k160_capnone,3.0,160.0,none,14709,12180,AST,1.6753387551822763,-0.253512967198359,0.998452630398227
all_treated,m3_k160_capnone,3.0,160.0,none,14709,12180,REB,2.068465524080427,-0.1788220980088135,0.9988876507354877
all_treated,m3_k160_capnone,3.0,160.0,none,14709,12180,STL,0.8166877506033424,-0.0227747956838623,0.9999897387995066
all_treated,m3_k160_capnone,3.0,160.0,none,14709,12180,BLK,0.5917796034174824,-0.010090828416301658,1.000493076447536
all_treated,m3_k160_capnone,3.0,160.0,none,14709,12180,FG3M,1.1100497404860017,-0.09005764532516346,1.0002489719138254
all_treated,m3_k160_capnone,3.0,160.0,none,14709,12180,TOV,1.0759283668491857,-0.04710698021053183,0.9993919225856235
all_treated,m3_k160_capnone,3.0,160.0,none,14709,12180,FG3A,1.7938833816711965,-0.23665696962558957,0.9992210902969386
all_treated,m3_k160_capnone,3.0,160.0,none,14709,12180,OREB,0.9105463553802444,-0.031615657629247514,1.0002106295441076
all_treated,m3_k160_capnone,3.0,160.0,none,14709,12180,POOLED,,,0.9994043867325925
all_treated,m3_k160_cap0.75-1.35,3.0,160.0,0.75-1.35,14709,12180,PTS,5.577214408346483,-0.9076648764316216,0.9977437698720804
all_treated,m3_k160_cap0.75-1.35,3.0,160.0,0.75-1.35,14709,12180,AST,1.6753387551822763,-0.253512967198359,0.998452630398227
all_treated,m3_k160_cap0.75-1.35,3.0,160.0,0.75-1.35,14709,12180,REB,2.068465524080427,-0.1788220980088135,0.9988876507354877
all_treated,m3_k160_cap0.75-1.35,3.0,160.0,0.75-1.35,14709,12180,STL,0.8166877506033424,-0.0227747956838623,0.9999897387995066
all_treated,m3_k160_cap0.75-1.35,3.0,160.0,0.75-1.35,14709,12180,BLK,0.5917796034174824,-0.010090828416301658,1.000493076447536
all_treated,m3_k160_cap0.75-1.35,3.0,160.0,0.75-1.35,14709,12180,FG3M,1.1100497404860017,-0.09005764532516346,1.0002489719138254
all_treated,m3_k160_cap0.75-1.35,3.0,160.0,0.75-1.35,14709,12180,TOV,1.0759283668491857,-0.04710698021053183,0.9993919225856235
all_treated,m3_k160_cap0.75-1.35,3.0,160.0,0.75-1.35,14709,12180,FG3A,1.7938833816711965,-0.23665696962558957,0.9992210902969386
all_treated,m3_k160_cap0.75-1.35,3.0,160.0,0.75-1.35,14709,12180,OREB,0.9105463553802444,-0.031615657629247514,1.0002106295441076
all_treated,m3_k160_cap0.75-1.35,3.0,160.0,0.75-1.35,14709,12180,POOLED,,,0.9994043867325925
all_treated,m3_k160_cap0.85-1.20,3.0,160.0,0.85-1.20,14709,12180,PTS,5.577214408346483,-0.9076648764316216,0.9977437698720804
all_treated,m3_k160_cap0.85-1.20,3.0,160.0,0.85-1.20,14709,12180,AST,1.6753387551822763,-0.253512967198359,0.998452630398227
all_treated,m3_k160_cap0.85-1.20,3.0,160.0,0.85-1.20,14709,12180,REB,2.068465524080427,-0.1788220980088135,0.9988876507354877
all_treated,m3_k160_cap0.85-1.20,3.0,160.0,0.85-1.20,14709,12180,STL,0.8166877506033424,-0.0227747956838623,0.9999897387995066
all_treated,m3_k160_cap0.85-1.20,3.0,160.0,0.85-1.20,14709,12180,BLK,0.5917794287848065,-0.010091135970778403,1.0004927812045399
all_treated,m3_k160_cap0.85-1.20,3.0,160.0,0.85-1.20,14709,12180,FG3M,1.110050253176001,-0.09005713263516424,1.0002494338910017
all_treated,m3_k160_cap0.85-1.20,3.0,160.0,0.85-1.20,14709,12180,TOV,1.0759283668491857,-0.04710698021053183,0.9993919225856235
all_treated,m3_k160_cap0.85-1.20,3.0,160.0,0.85-1.20,14709,12180,FG3A,1.7938848720355247,-0.23665502508479078,0.9992219204531707
all_treated,m3_k160_cap0.85-1.20,3.0,160.0,0.85-1.20,14709,12180,OREB,0.9105463553802444,-0.031615657629247514,1.0002106295441076
all_treated,m3_k160_cap0.85-1.20,3.0,160.0,0.85-1.20,14709,12180,POOLED,,,0.9994044974981938
all_treated,m3_k320_capnone,3.0,320.0,none,14709,12180,PTS,5.582914065134644,-0.9427127320627131,0.998763418147084
all_treated,m3_k320_capnone,3.0,320.0,none,14709,12180,AST,1.6764944306958955,-0.2610495184617843,0.9991413790187019
all_treated,m3_k320_capnone,3.0,320.0,none,14709,12180,REB,2.069490170609614,-0.18560687883772126,0.9993824652501405
all_treated,m3_k320_capnone,3.0,320.0,none,14709,12180,STL,0.8166483928795429,-0.02353933292781944,0.9999415474070033
all_treated,m3_k320_capnone,3.0,320.0,none,14709,12180,BLK,0.5916299732846817,-0.010581042304283127,1.0002401040384998
all_treated,m3_k320_capnone,3.0,320.0,none,14709,12180,FG3M,1.1098781290989366,-0.09362629125881457,1.0000943354977982
all_treated,m3_k320_capnone,3.0,320.0,none,14709,12180,TOV,1.0761826981009992,-0.050165627309278774,0.9996281619176786
all_treated,m3_k320_capnone,3.0,320.0,none,14709,12180,FG3A,1.7944836687966972,-0.24689022585684012,0.9995554596111106
all_treated,m3_k320_capnone,3.0,320.0,none,14709,12180,OREB,0.9104258975765678,-0.0333388794667931,1.0000783098934527
all_treated,m3_k320_capnone,3.0,320.0,none,14709,12180,POOLED,,,0.9996472423090521
all_treated,m3_k320_cap0.75-1.35,3.0,320.0,0.75-1.35,14709,12180,PTS,5.582914065134644,-0.9427127320627131,0.998763418147084
all_treated,m3_k320_cap0.75-1.35,3.0,320.0,0.75-1.35,14709,12180,AST,1.6764944306958955,-0.2610495184617843,0.9991413790187019
all_treated,m3_k320_cap0.75-1.35,3.0,320.0,0.75-1.35,14709,12180,REB,2.069490170609614,-0.18560687883772126,0.9993824652501405
all_treated,m3_k320_cap0.75-1.35,3.0,320.0,0.75-1.35,14709,12180,STL,0.8166483928795429,-0.02353933292781944,0.9999415474070033
all_treated,m3_k320_cap0.75-1.35,3.0,320.0,0.75-1.35,14709,12180,BLK,0.5916299732846817,-0.010581042304283127,1.0002401040384998
all_treated,m3_k320_cap0.75-1.35,3.0,320.0,0.75-1.35,14709,12180,FG3M,1.1098781290989366,-0.09362629125881457,1.0000943354977982
all_treated,m3_k320_cap0.75-1.35,3.0,320.0,0.75-1.35,14709,12180,TOV,1.0761826981009992,-0.050165627309278774,0.9996281619176786
all_treated,m3_k320_cap0.75-1.35,3.0,320.0,0.75-1.35,14709,12180,FG3A,1.7944836687966972,-0.24689022585684012,0.9995554596111106
all_treated,m3_k320_cap0.75-1.35,3.0,320.0,0.75-1.35,14709,12180,OREB,0.9104258975765678,-0.0333388794667931,1.0000783098934527
all_treated,m3_k320_cap0.75-1.35,3.0,320.0,0.75-1.35,14709,12180,POOLED,,,0.9996472423090521
all_treated,m3_k320_cap0.85-1.20,3.0,320.0,0.85-1.20,14709,12180,PTS,5.582914065134644,-0.9427127320627131,0.998763418147084
all_treated,m3_k320_cap0.85-1.20,3.0,320.0,0.85-1.20,14709,12180,AST,1.6764944306958955,-0.2610495184617843,0.9991413790187019
all_treated,m3_k320_cap0.85-1.20,3.0,320.0,0.85-1.20,14709,12180,REB,2.069490170609614,-0.18560687883772126,0.9993824652501405
all_treated,m3_k320_cap0.85-1.20,3.0,320.0,0.85-1.20,14709,12180,STL,0.8166483928795429,-0.02353933292781944,0.9999415474070033
all_treated,m3_k320_cap0.85-1.20,3.0,320.0,0.85-1.20,14709,12180,BLK,0.5916299732846817,-0.010581042304283127,1.0002401040384998
all_treated,m3_k320_cap0.85-1.20,3.0,320.0,0.85-1.20,14709,12180,FG3M,1.1098781290989366,-0.09362629125881457,1.0000943354977982
all_treated,m3_k320_cap0.85-1.20,3.0,320.0,0.85-1.20,14709,12180,TOV,1.0761826981009992,-0.050165627309278774,0.9996281619176786
all_treated,m3_k320_cap0.85-1.20,3.0,320.0,0.85-1.20,14709,12180,FG3A,1.7944836687966972,-0.24689022585684012,0.9995554596111106
all_treated,m3_k320_cap0.85-1.20,3.0,320.0,0.85-1.20,14709,12180,OREB,0.9104258975765678,-0.0333388794667931,1.0000783098934527
all_treated,m3_k320_cap0.85-1.20,3.0,320.0,0.85-1.20,14709,12180,POOLED,,,0.9996472423090521
all_treated,m5_k0_capnone,5.0,0.0,none,14709,10599,PTS,5.684610020747429,-0.17385865434051442,1.0169564619687446
all_treated,m5_k0_capnone,5.0,0.0,none,14709,10599,AST,1.7022724589542482,-0.10200640255533613,1.0145043257907604
all_treated,m5_k0_capnone,5.0,0.0,none,14709,10599,REB,2.113948399400009,-0.024757350781285048,1.0208518952190258
all_treated,m5_k0_capnone,5.0,0.0,none,14709,10599,STL,0.836727706065606,-0.00597962150955094,1.0245275744820646
all_treated,m5_k0_capnone,5.0,0.0,none,14709,10599,BLK,0.5993506757077918,-0.0016667357887975767,1.0132931212006744
all_treated,m5_k0_capnone,5.0,0.0,none,14709,10599,FG3M,1.1393550018732939,-0.02154202895642106,1.0266554981308138
all_treated,m5_k0_capnone,5.0,0.0,none,14709,10599,TOV,1.0985869711962861,0.008743421302723292,1.0204387012181733
all_treated,m5_k0_capnone,5.0,0.0,none,14709,10599,FG3A,1.8404373774662972,-0.018543416589428662,1.0251523938093907
all_treated,m5_k0_capnone,5.0,0.0,none,14709,10599,OREB,0.9325648151841681,0.002207899514079519,1.0243973141779472
all_treated,m5_k0_capnone,5.0,0.0,none,14709,10599,POOLED,,,1.0207530317775106
all_treated,m5_k0_cap0.75-1.35,5.0,0.0,0.75-1.35,14709,10599,PTS,5.670258405792569,-0.19894448978454404,1.0143890092297239
all_treated,m5_k0_cap0.75-1.35,5.0,0.0,0.75-1.35,14709,10599,AST,1.697140007443772,-0.11270013035931303,1.0114455356235927
all_treated,m5_k0_cap0.75-1.35,5.0,0.0,0.75-1.35,14709,10599,REB,2.10865264116785,-0.029931122359425317,1.0182945079008419
all_treated,m5_k0_cap0.75-1.35,5.0,0.0,0.75-1.35,14709,10599,STL,0.8287223512529717,-0.0052396857789183,1.0147254528484666
all_treated,m5_k0_cap0.75-1.35,5.0,0.0,0.75-1.35,14709,10599,BLK,0.5972253682768464,-0.0012092823863806294,1.0096999669964677
all_treated,m5_k0_cap0.75-1.35,5.0,0.0,0.75-1.35,14709,10599,FG3M,1.132460520654913,-0.027353403096205396,1.0204429857549762
all_treated,m5_k0_cap0.75-1.35,5.0,0.0,0.75-1.35,14709,10599,TOV,1.0922125974843229,0.0055685854372813665,1.014517770238415
all_treated,m5_k0_cap0.75-1.35,5.0,0.0,0.75-1.35,14709,10599,FG3A,1.8362245666557326,-0.022747037304286982,1.0228057923221605
all_treated,m5_k0_cap0.75-1.35,5.0,0.0,0.75-1.35,14709,10599,OREB,0.9262505742992315,0.0003257465548229547,1.0174612907527827
all_treated,m5_k0_cap0.75-1.35,5.0,0.0,0.75-1.35,14709,10599,POOLED,,,1.0159758124074918
all_treated,m5_k0_cap0.85-1.20,5.0,0.0,0.85-1.20,14709,10599,PTS,5.638454343368006,-0.2730708423848082,1.0086993758720317
all_treated,m5_k0_cap0.85-1.20,5.0,0.0,0.85-1.20,14709,10599,AST,1.6876990516933301,-0.13753017034723677,1.005819003632171
all_treated,m5_k0_cap0.85-1.20,5.0,0.0,0.85-1.20,14709,10599,REB,2.0975424288697178,-0.04775449253939531,1.0129292486144499
all_treated,m5_k0_cap0.85-1.20,5.0,0.0,0.85-1.20,14709,10599,STL,0.8238330427991568,-0.008419516312484778,1.0087387605293658
all_treated,m5_k0_cap0.85-1.20,5.0,0.0,0.85-1.20,14709,10599,BLK,0.5953680113439267,-0.0023966683415454415,1.0065598237046973
all_treated,m5_k0_cap0.85-1.20,5.0,0.0,0.85-1.20,14709,10599,FG3M,1.1257658884623973,-0.03743348462680699,1.0144105543028747
all_treated,m5_k0_cap0.85-1.20,5.0,0.0,0.85-1.20,14709,10599,TOV,1.0858797296187268,-0.0012482266070310566,1.0086353925758451
all_treated,m5_k0_cap0.85-1.20,5.0,0.0,0.85-1.20,14709,10599,FG3A,1.8267135343427852,-0.04156282490148158,1.017507998622361
all_treated,m5_k0_cap0.85-1.20,5.0,0.0,0.85-1.20,14709,10599,OREB,0.9202806355823591,-0.004961357474905306,1.0109034739793037
all_treated,m5_k0_cap0.85-1.20,5.0,0.0,0.85-1.20,14709,10599,POOLED,,,1.0104670702036778
all_treated,m5_k3_capnone,5.0,3.0,none,14709,10599,PTS,5.620346502955775,-0.31882403675446286,1.0054599477930064
all_treated,m5_k3_capnone,5.0,3.0,none,14709,10599,AST,1.6869015341047415,-0.13104980391891854,1.0053437066024498
all_treated,m5_k3_capnone,5.0,3.0,none,14709,10599,REB,2.091608984777381,-0.05522019021369476,1.0100639148870243
all_treated,m5_k3_capnone,5.0,3.0,none,14709,10599,STL,0.828812146679194,-0.0093595763375236,1.0148354024647637
all_treated,m5_k3_capnone,5.0,3.0,none,14709,10599,BLK,0.5966523019581292,-0.0034602512198630693,1.00873111156294
all_treated,m5_k3_capnone,5.0,3.0,none,14709,10599,FG3M,1.1290780623011845,-0.03462710099962683,1.0173951038741365
all_treated,m5_k3_capnone,5.0,3.0,none,14709,10599,TOV,1.0887840587088773,-0.001029420153329026,1.0113331214606471
all_treated,m5_k3_capnone,5.0,3.0,none,14709,10599,FG3A,1.8194320229367178,-0.061260207803909124,1.0134520829254319
all_treated,m5_k3_capnone,5.0,3.0,none,14709,10599,OREB,0.9244827443319052,-0.004087758542858215,1.015519377181773
all_treated,m5_k3_capnone,5.0,3.0,none,14709,10599,POOLED,,,1.0113481965280193
all_treated,m5_k3_cap0.75-1.35,5.0,3.0,0.75-1.35,14709,10599,PTS,5.617735716043774,-0.32571323423262005,1.0049928873242508
all_treated,m5_k3_cap0.75-1.35,5.0,3.0,0.75-1.35,14709,10599,AST,1.686545946404156,-0.13445836711910292,1.0051317867898812
all_treated,m5_k3_cap0.75-1.35,5.0,3.0,0.75-1.35,14709,10599,REB,2.0909111206118616,-0.05589509799022933,1.0097269076279172
all_treated,m5_k3_cap0.75-1.35,5.0,3.0,0.75-1.35,14709,10599,STL,0.8262891331649798,-0.0084906193520458,1.0117461096191163
all_treated,m5_k3_cap0.75-1.35,5.0,3.0,0.75-1.35,14709,10599,BLK,0.5962112513186012,-0.00287323196643642,1.0079854486359614
all_treated,m5_k3_cap0.75-1.35,5.0,3.0,0.75-1.35,14709,10599,FG3M,1.127077099686343,-0.036719267911107946,1.0155920668341414
all_treated,m5_k3_cap0.75-1.35,5.0,3.0,0.75-1.35,14709,10599,TOV,1.0872770367484428,-0.0027080296997783657,1.0099333018993988
all_treated,m5_k3_cap0.75-1.35,5.0,3.0,0.75-1.35,14709,10599,FG3A,1.8186632471229496,-0.062177572982940695,1.0130238627776362
all_treated,m5_k3_cap0.75-1.35,5.0,3.0,0.75-1.35,14709,10599,OREB,0.9228064156584074,-0.004759707603648127,1.013677975315811
all_treated,m5_k3_cap0.75-1.35,5.0,3.0,0.75-1.35,14709,10599,POOLED,,,1.010201149647124
all_treated,m5_k3_cap0.85-1.20,5.0,3.0,0.85-1.20,14709,10599,PTS,5.6077715950257545,-0.3616752299882079,1.0032103416051725
all_treated,m5_k3_cap0.85-1.20,5.0,3.0,0.85-1.20,14709,10599,AST,1.6833324678119654,-0.14891730900461403,1.0032166480496256
all_treated,m5_k3_cap0.85-1.20,5.0,3.0,0.85-1.20,14709,10599,REB,2.087048144983759,-0.06588376165821994,1.007861428795864
all_treated,m5_k3_cap0.85-1.20,5.0,3.0,0.85-1.20,14709,10599,STL,0.8229353262264737,-0.01023824920677262,1.0076395554043103
all_treated,m5_k3_cap0.85-1.20,5.0,3.0,0.85-1.20,14709,10599,BLK,0.5949641560777909,-0.0034000331278565923,1.0058770451916792
all_treated,m5_k3_cap0.85-1.20,5.0,3.0,0.85-1.20,14709,10599,FG3M,1.1231028755033943,-0.043048260058006486,1.0120109537468944
all_treated,m5_k3_cap0.85-1.20,5.0,3.0,0.85-1.20,14709,10599,TOV,1.0839071265728721,-0.006511101467580952,1.0068031111608025
all_treated,m5_k3_cap0.85-1.20,5.0,3.0,0.85-1.20,14709,10599,FG3A,1.8161056230397454,-0.06961515802165946,1.011599226175781
all_treated,m5_k3_cap0.85-1.20,5.0,3.0,0.85-1.20,14709,10599,OREB,0.9189857026658558,-0.007809467678254183,1.0094810250726884
all_treated,m5_k3_cap0.85-1.20,5.0,3.0,0.85-1.20,14709,10599,POOLED,,,1.0075221483558687
all_treated,m5_k5_capnone,5.0,5.0,none,14709,10599,PTS,5.59970729998108,-0.38659017011000746,1.0017676679781387
all_treated,m5_k5_capnone,5.0,5.0,none,14709,10599,AST,1.6823201007104396,-0.1443312938346443,1.002613307028402
all_treated,m5_k5_capnone,5.0,5.0,none,14709,10599,REB,2.0840787786574615,-0.06978826736292018,1.0064274849764876
all_treated,m5_k5_capnone,5.0,5.0,none,14709,10599,STL,0.8260691761492066,-0.01090299461454218,1.0114767842146548
all_treated,m5_k5_capnone,5.0,5.0,none,14709,10599,BLK,0.5957687170934506,-0.0041943642687762624,1.007237277482719
all_treated,m5_k5_capnone,5.0,5.0,none,14709,10599,FG3M,1.1252469603292565,-0.04064858531396142,1.013942956038815
all_treated,m5_k5_capnone,5.0,5.0,none,14709,10599,TOV,1.0856299752980438,-0.005717432847068289,1.008403404593734
all_treated,m5_k5_capnone,5.0,5.0,none,14709,10599,FG3A,1.8123993838705055,-0.08143301941825534,1.0095347930128296
all_treated,m5_k5_capnone,5.0,5.0,none,14709,10599,OREB,0.9215976515059153,-0.006963893563132883,1.0123501804739663
all_treated,m5_k5_capnone,5.0,5.0,none,14709,10599,POOLED,,,1.0081948728666386
all_treated,m5_k5_cap0.75-1.35,5.0,5.0,0.75-1.35,14709,10599,PTS,5.5986508716096,-0.38978851899954803,1.0015786767095973
all_treated,m5_k5_cap0.75-1.35,5.0,5.0,0.75-1.35,14709,10599,AST,1.6823666074569,-0.14584911987502305,1.0026410236816408
all_treated,m5_k5_cap0.75-1.35,5.0,5.0,0.75-1.35,14709,10599,REB,2.083868977142401,-0.07004951906639212,1.0063261692233074
all_treated,m5_k5_cap0.75-1.35,5.0,5.0,0.75-1.35,14709,10599,STL,0.8248454174353652,-0.010267687350679074,1.009978358218056
all_treated,m5_k5_cap0.75-1.35,5.0,5.0,0.75-1.35,14709,10599,BLK,0.5956554978110986,-0.003658950402175482,1.0070458631327492
all_treated,m5_k5_cap0.75-1.35,5.0,5.0,0.75-1.35,14709,10599,FG3M,1.1243317835542672,-0.041731532638109026,1.0131183041381697
all_treated,m5_k5_cap0.75-1.35,5.0,5.0,0.75-1.35,14709,10599,TOV,1.08489456945085,-0.006902568187740811,1.007720312032786
all_treated,m5_k5_cap0.75-1.35,5.0,5.0,0.75-1.35,14709,10599,FG3A,1.8119425970325989,-0.08182760454077445,1.0092803556024217
all_treated,m5_k5_cap0.75-1.35,5.0,5.0,0.75-1.35,14709,10599,OREB,0.9208945917671615,-0.00737754161518129,1.0115778883004256
all_treated,m5_k5_cap0.75-1.35,5.0,5.0,0.75-1.35,14709,10599,POOLED,,,1.0076963278932394
all_treated,m5_k5_cap0.85-1.20,5.0,5.0,0.85-1.20,14709,10599,PTS,5.593762128063349,-0.41328722744351604,1.0007040979219368
all_treated,m5_k5_cap0.85-1.20,5.0,5.0,0.85-1.20,14709,10599,AST,1.681179805614731,-0.15620702455044996,1.0019337246847007
all_treated,m5_k5_cap0.85-1.20,5.0,5.0,0.85-1.20,14709,10599,REB,2.0818965583069633,-0.07612609877416401,1.005373663709505
all_treated,m5_k5_cap0.85-1.20,5.0,5.0,0.85-1.20,14709,10599,STL,0.8224295095264001,-0.011393653348935266,1.0070202103615895
all_treated,m5_k5_cap0.85-1.20,5.0,5.0,0.85-1.20,14709,10599,BLK,0.5947091616599903,-0.003961668892018779,1.005445938495759
all_treated,m5_k5_cap0.85-1.20,5.0,5.0,0.85-1.20,14709,10599,FG3M,1.1216142651554881,-0.046349677490274924,1.0106695895577351
all_treated,m5_k5_cap0.85-1.20,5.0,5.0,0.85-1.20,14709,10599,TOV,1.082828056061601,-0.009595183795659209,1.005800800611056
all_treated,m5_k5_cap0.85-1.20,5.0,5.0,0.85-1.20,14709,10599,FG3A,1.8107234995511932,-0.0857556785109917,1.0086012992451385
all_treated,m5_k5_cap0.85-1.20,5.0,5.0,0.85-1.20,14709,10599,OREB,0.9182326049754189,-0.00954827304098827,1.0086537675578906
all_treated,m5_k5_cap0.85-1.20,5.0,5.0,0.85-1.20,14709,10599,POOLED,,,1.0060225657939235
all_treated,m5_k10_capnone,5.0,10.0,none,14709,10599,PTS,5.573995994329595,-0.5062947270255822,0.9971680070809971
all_treated,m5_k10_capnone,5.0,10.0,none,14709,10599,AST,1.6769455256628114,-0.16812230788474916,0.9994102183533639
all_treated,m5_k10_capnone,5.0,10.0,none,14709,10599,REB,2.074363110026115,-0.09574046473084637,1.0017356681192524
all_treated,m5_k10_capnone,5.0,10.0,none,14709,10599,STL,0.8224517315293418,-0.013645243782408981,1.00704741999575
all_treated,m5_k10_capnone,5.0,10.0,none,14709,10599,BLK,0.594503779866039,-0.005425037422567185,1.0050987094569581
all_treated,m5_k10_capnone,5.0,10.0,none,14709,10599,FG3M,1.1197358123301573,-0.051252264945607605,1.008976944229515
all_treated,m5_k10_capnone,5.0,10.0,none,14709,10599,TOV,1.0814283849566153,-0.014073100464078574,1.0045006954742282
all_treated,m5_k10_capnone,5.0,10.0,none,14709,10599,FG3A,1.803207913622766,-0.11710234807052548,1.004415000379586
all_treated,m5_k10_capnone,5.0,10.0,none,14709,10599,OREB,0.917574382222685,-0.012268873726605208,1.0079307276050073
all_treated,m5_k10_capnone,5.0,10.0,none,14709,10599,POOLED,,,1.004031487854962
all_treated,m5_k10_cap0.75-1.35,5.0,10.0,0.75-1.35,14709,10599,PTS,5.573837215219954,-0.506887168534439,0.9971396020644725
all_treated,m5_k10_cap0.75-1.35,5.0,10.0,0.75-1.35,14709,10599,AST,1.676933137112734,-0.1682049211098158,0.9994028351418353
