row_type,subset,variant,mpg_source,quality,strength,fold,stat,n_cases,n_moved,mae,bias,rel_mae_vs_reference,fitted_s,ci_lo,ci_hi
eval,single_out,loso_uniform_prod_prev_noq,prod_prev,False,uniform_loso,,OREB,9729,9222.0,0.902563715938678,-0.03973024104607672,0.9953022632752723,,,
eval,single_out,loso_uniform_prod_prev_noq,prod_prev,False,uniform_loso,,POOLED,9729,9222.0,,,0.997410417344843,,,
eval,single_out,loso_const_perstat,,,const_loso,,PTS,9729,9729.0,5.470741111626723,-0.5050730153220997,1.00019642557179,,,
eval,single_out,loso_const_perstat,,,const_loso,,AST,9729,9729.0,1.6367757982081534,-0.20353700360229493,0.9993737550619197,,,
eval,single_out,loso_const_perstat,,,const_loso,,REB,9729,9729.0,2.0364891233083413,-0.2443043707684063,0.9987521303992041,,,
eval,single_out,loso_const_perstat,,,const_loso,,STL,9729,9729.0,0.8031220554414217,-0.12932968693610503,0.9899802504792502,,,
eval,single_out,loso_const_perstat,,,const_loso,,BLK,9729,9729.0,0.5680319303566809,-0.16533856723889748,0.9536544475457325,,,
eval,single_out,loso_const_perstat,,,const_loso,,FG3M,9729,9729.0,1.0778129317029008,-0.22609181578447757,0.9929828032963576,,,
eval,single_out,loso_const_perstat,,,const_loso,,TOV,9729,9729.0,1.0458572987449244,-0.17376558895326297,0.9888916083957932,,,
eval,single_out,loso_const_perstat,,,const_loso,,FG3A,9729,9729.0,1.7485656804765763,-0.21873907620206953,0.9990727543629447,,,
eval,single_out,loso_const_perstat,,,const_loso,,OREB,9729,9729.0,0.8923158766753716,-0.20488461604235073,0.9840014571024447,,,
eval,single_out,loso_const_perstat,,,const_loso,,POOLED,9729,9729.0,,,0.9896561813572706,,,
eval,single_out,loso_constw_pit_q,pit,True,const_plus_w_loso,,PTS,9729,9729.0,5.471003231642148,-0.49732755717147503,1.000244348055627,,,
eval,single_out,loso_constw_pit_q,pit,True,const_plus_w_loso,,AST,9729,9729.0,1.6369664293487869,-0.21682958766304483,0.9994901495974786,,,
eval,single_out,loso_constw_pit_q,pit,True,const_plus_w_loso,,REB,9729,9729.0,2.0363508981440575,-0.24626599103035288,0.9986843408511417,,,
eval,single_out,loso_constw_pit_q,pit,True,const_plus_w_loso,,STL,9729,9729.0,0.803638380577146,-0.13713153066756248,0.9906167062753897,,,
eval,single_out,loso_constw_pit_q,pit,True,const_plus_w_loso,,BLK,9729,9729.0,0.5650265327602217,-0.20497776711006893,0.9486087615000434,,,
eval,single_out,loso_constw_pit_q,pit,True,const_plus_w_loso,,FG3M,9729,9729.0,1.0779599342866326,-0.22647852330268922,0.9931182359242211,,,
eval,single_out,loso_constw_pit_q,pit,True,const_plus_w_loso,,TOV,9729,9729.0,1.0461310127223882,-0.17671997607178283,0.9891504137373435,,,
eval,single_out,loso_constw_pit_q,pit,True,const_plus_w_loso,,FG3A,9729,9729.0,1.7492231981322863,-0.24191066767198138,0.9994484382635652,,,
eval,single_out,loso_constw_pit_q,pit,True,const_plus_w_loso,,OREB,9729,9729.0,0.8927134468971066,-0.20295446562105066,0.9844398777197549,,,
eval,single_out,loso_constw_pit_q,pit,True,const_plus_w_loso,,POOLED,9729,9729.0,,,0.9893112524360627,,,
eval,multi_out,reference,,,,,PTS,6372,0.0,5.437762578555311,-0.34915336265640085,1.0000000000000036,,,
eval,multi_out,reference,,,,,AST,6372,0.0,1.6227024379363584,-0.17931329713580813,1.0000000000000002,,,
eval,multi_out,reference,,,,,REB,6372,0.0,2.0694152004069513,-0.07970003276461705,0.9999999999999989,,,
eval,multi_out,reference,,,,,STL,6372,0.0,0.8138506820881332,-0.013589631660015644,0.9999999999999968,,,
eval,multi_out,reference,,,,,BLK,6372,0.0,0.61406602947146,-0.04292330266649084,1.000000000000001,,,
eval,multi_out,reference,,,,,FG3M,6372,0.0,1.0842785841396274,-0.02003980148090764,0.999999999999998,,,
eval,multi_out,reference,,,,,TOV,6372,0.0,1.064352886456668,-0.009033516284268144,0.9999999999999991,,,
eval,multi_out,reference,,,,,FG3A,6372,0.0,1.7515674249725954,-0.04371883559594776,1.0000000000000007,,,
eval,multi_out,reference,,,,,OREB,6372,0.0,0.9087710850298881,-0.006990196296848054,1.0000000000000004,,,
eval,multi_out,reference,,,,,POOLED,6372,0.0,,,0.9999999999999997,,,
eval,multi_out,pit_q_s0.05,pit,True,0.05,,PTS,6372,6372.0,5.44837132549993,-0.09349762243847541,1.0019509397093715,,,
eval,multi_out,pit_q_s0.05,pit,True,0.05,,AST,6372,6372.0,1.6236999985265075,-0.12081609061849277,1.0006147526292115,,,
eval,multi_out,pit_q_s0.05,pit,True,0.05,,REB,6372,6372.0,2.0762108835245976,0.00667018049237675,1.0032838664354586,,,
eval,multi_out,pit_q_s0.05,pit,True,0.05,,STL,6372,6372.0,0.815518376150023,0.002394853980473101,1.0020491400923917,,,
eval,multi_out,pit_q_s0.05,pit,True,0.05,,BLK,6372,6372.0,0.6158230915938392,-0.033530557513322186,1.0028613569845122,,,
eval,multi_out,pit_q_s0.05,pit,True,0.05,,FG3M,6372,6372.0,1.0879825890906079,0.008578107111910907,1.0034161008113218,,,
eval,multi_out,pit_q_s0.05,pit,True,0.05,,TOV,6372,6372.0,1.0676873652352965,0.020289821927786382,1.0031328695783674,,,
eval,multi_out,pit_q_s0.05,pit,True,0.05,,FG3A,6372,6372.0,1.7574396000526857,0.034040544262651566,1.0033525258556253,,,
eval,multi_out,pit_q_s0.05,pit,True,0.05,,OREB,6372,6372.0,0.9116000081696661,0.012883645864944159,1.0031129105958354,,,
eval,multi_out,pit_q_s0.05,pit,True,0.05,,POOLED,6372,6372.0,,,1.0026416069657882,,,
eval,multi_out,pit_q_s0.10,pit,True,0.1,,PTS,6372,6372.0,5.469545812168003,0.16215811777945016,1.0058449101360278,,,
eval,multi_out,pit_q_s0.10,pit,True,0.1,,AST,6372,6372.0,1.6264635839762396,-0.062318884101177426,1.0023178285506642,,,
eval,multi_out,pit_q_s0.10,pit,True,0.1,,REB,6372,6372.0,2.085616068052778,0.09304039374937056,1.0078287178148873,,,
eval,multi_out,pit_q_s0.10,pit,True,0.1,,STL,6372,6372.0,0.8174580872537341,0.018379339620961856,1.004432514765906,,,
eval,multi_out,pit_q_s0.10,pit,True,0.1,,BLK,6372,6372.0,0.617718660904312,-0.02413781236015353,1.0059482714521704,,,
eval,multi_out,pit_q_s0.10,pit,True,0.1,,FG3M,6372,6372.0,1.092487955899249,0.03719601570472948,1.0075712753896486,,,
eval,multi_out,pit_q_s0.10,pit,True,0.1,,TOV,6372,6372.0,1.0716759032781888,0.04961316013984093,1.00688025270068,,,
eval,multi_out,pit_q_s0.10,pit,True,0.1,,FG3A,6372,6372.0,1.7662767572287443,0.11179992412125098,1.0083978110385219,,,
eval,multi_out,pit_q_s0.10,pit,True,0.1,,OREB,6372,6372.0,0.9147743500670997,0.03275748802673639,1.006605915544743,,,
eval,multi_out,pit_q_s0.10,pit,True,0.1,,POOLED,6372,6372.0,,,1.0062030552659165,,,
eval,multi_out,pit_q_s0.15,pit,True,0.15,,PTS,6372,6372.0,5.50120963844424,0.4178138579973756,1.011667861362532,,,
eval,multi_out,pit_q_s0.15,pit,True,0.15,,AST,6372,6372.0,1.6308872668767622,-0.0038216775838620966,1.0050439493705408,,,
eval,multi_out,pit_q_s0.15,pit,True,0.15,,REB,6372,6372.0,2.097862094310058,0.17941060700636438,1.0137463443283448,,,
eval,multi_out,pit_q_s0.15,pit,True,0.15,,STL,6372,6372.0,0.8196891966453855,0.03436382526145061,1.0071739382736273,,,
eval,multi_out,pit_q_s0.15,pit,True,0.15,,BLK,6372,6372.0,0.6197497272778475,-0.014745067206984874,1.0092558414463673,,,
eval,multi_out,pit_q_s0.15,pit,True,0.15,,FG3M,6372,6372.0,1.0976225600357985,0.06581392429754804,1.0123067780654889,,,
eval,multi_out,pit_q_s0.15,pit,True,0.15,,TOV,6372,6372.0,1.0763286880685206,0.07893649835189546,1.0112517208946745,,,
eval,multi_out,pit_q_s0.15,pit,True,0.15,,FG3A,6372,6372.0,1.7775505542025825,0.1895593039798503,1.0148342158340806,,,
eval,multi_out,pit_q_s0.15,pit,True,0.15,,OREB,6372,6372.0,0.9183637767311242,0.05263133018852861,1.0105556744258881,,,
eval,multi_out,pit_q_s0.15,pit,True,0.15,,POOLED,6372,6372.0,,,1.010648480444616,,,
eval,multi_out,pit_q_s0.20,pit,True,0.2,,PTS,6372,6372.0,5.541913288042388,0.6734695982153014,1.0191532285535658,,,
eval,multi_out,pit_q_s0.20,pit,True,0.2,,AST,6372,6372.0,1.6369157670041725,0.054675528933453246,1.0087590483230493,,,
eval,multi_out,pit_q_s0.20,pit,True,0.2,,REB,6372,6372.0,2.1126240686597764,0.2657808202633582,1.0208797481744243,,,
eval,multi_out,pit_q_s0.20,pit,True,0.2,,STL,6372,6372.0,0.8221496002606277,0.05034831090193937,1.0101971016983102,,,
eval,multi_out,pit_q_s0.20,pit,True,0.2,,BLK,6372,6372.0,0.621853003173193,-0.005352322053816221,1.0126810038790715,,,
eval,multi_out,pit_q_s0.20,pit,True,0.2,,FG3M,6372,6372.0,1.1033732528676783,0.0944318328903666,1.0176104822204897,,,
eval,multi_out,pit_q_s0.20,pit,True,0.2,,TOV,6372,6372.0,1.0816820485173042,0.10825983656395001,1.0162814065533525,,,
eval,multi_out,pit_q_s0.20,pit,True,0.2,,FG3A,6372,6372.0,1.7915802063686979,0.2673186838384497,1.022843985807015,,,
eval,multi_out,pit_q_s0.20,pit,True,0.2,,OREB,6372,6372.0,0.9222645228436953,0.07250517235032083,1.0148480052194484,,,
eval,multi_out,pit_q_s0.20,pit,True,0.2,,POOLED,6372,6372.0,,,1.0159171122698585,,,
eval,multi_out,pit_q_s0.35,pit,True,0.35,,PTS,6372,6372.0,5.718649560474827,1.4404368188690777,1.051654881555009,,,
eval,multi_out,pit_q_s0.35,pit,True,0.35,,AST,6372,6372.0,1.6662870171558355,0.23016714848539924,1.0268592554004572,,,
eval,multi_out,pit_q_s0.35,pit,True,0.35,,REB,6372,6372.0,2.173636201190801,0.5248914600343395,1.0503625375726207,,,
eval,multi_out,pit_q_s0.35,pit,True,0.35,,STL,6372,6372.0,0.8313589774788983,0.09830176782340559,1.0215129086650645,,,
eval,multi_out,pit_q_s0.35,pit,True,0.35,,BLK,6372,6372.0,0.6288917182354798,0.022825913405689735,1.0241434765195874,,,
eval,multi_out,pit_q_s0.35,pit,True,0.35,,FG3M,6372,6372.0,1.1242473140122353,0.18028555866882226,1.0368620486074809,,,
eval,multi_out,pit_q_s0.35,pit,True,0.35,,TOV,6372,6372.0,1.1010900762958715,0.19622985120011358,1.0345159864802962,,,
eval,multi_out,pit_q_s0.35,pit,True,0.35,,FG3A,6372,6372.0,1.8484113356711853,0.5005968234142477,1.0552898559986101,,,
eval,multi_out,pit_q_s0.35,pit,True,0.35,,OREB,6372,6372.0,0.9363716123461359,0.1321266988356975,1.0303712648552639,,,
eval,multi_out,pit_q_s0.35,pit,True,0.35,,POOLED,6372,6372.0,,,1.0368413572949324,,,
eval,multi_out,pit_q_s0.50,pit,True,0.5,,PTS,6372,6372.0,5.971180005873933,2.207404039522854,1.0980950197094408,,,
eval,multi_out,pit_q_s0.50,pit,True,0.5,,AST,6372,6372.0,1.711283123225417,0.40565876803734524,1.0545883725926424,,,
eval,multi_out,pit_q_s0.50,pit,True,0.5,,REB,6372,6372.0,2.2590313017162114,0.784002099805321,1.091627867269927,,,
eval,multi_out,pit_q_s0.50,pit,True,0.5,,STL,6372,6372.0,0.8427853196578027,0.14625522474487185,1.0355527595005853,,,
eval,multi_out,pit_q_s0.50,pit,True,0.5,,BLK,6372,6372.0,0.6366539568721277,0.051004148865195706,1.0367841996081597,,,
eval,multi_out,pit_q_s0.50,pit,True,0.5,,FG3M,6372,6372.0,1.149860105141281,0.2661392844472779,1.0604840139434184,,,
eval,multi_out,pit_q_s0.50,pit,True,0.5,,TOV,6372,6372.0,1.1256357057163415,0.2841998658362772,1.0575775384644175,,,
eval,multi_out,pit_q_s0.50,pit,True,0.5,,FG3A,6372,6372.0,1.9278860787792638,0.7338749629900457,1.1006633551713993,,,
eval,multi_out,pit_q_s0.50,pit,True,0.5,,OREB,6372,6372.0,0.9539305982776338,0.19174822532107416,1.049692946872601,,,
eval,multi_out,pit_q_s0.50,pit,True,0.5,,POOLED,6372,6372.0,,,1.065007341459177,,,
eval,multi_out,pit_noq_s0.05,pit,False,0.05,,PTS,6372,6372.0,5.446000481918789,-0.11932634425674332,1.0015149435534358,,,
eval,multi_out,pit_noq_s0.05,pit,False,0.05,,AST,6372,6372.0,1.6235213948616845,-0.12684639334458306,1.000504687061645,,,
eval,multi_out,pit_noq_s0.05,pit,False,0.05,,REB,6372,6372.0,2.075189840338284,-0.002157306400160364,1.0027904694670238,,,
eval,multi_out,pit_noq_s0.05,pit,False,0.05,,STL,6372,6372.0,0.815425395033679,0.0007384993784635764,1.0019348917193296,,,
eval,multi_out,pit_noq_s0.05,pit,False,0.05,,BLK,6372,6372.0,0.6154409753763189,-0.03443666847730088,1.0022390847870921,,,
eval,multi_out,pit_noq_s0.05,pit,False,0.05,,FG3M,6372,6372.0,1.0876524501831555,0.005638258101899895,1.0031116228733807,,,
eval,multi_out,pit_noq_s0.05,pit,False,0.05,,TOV,6372,6372.0,1.0672268786271164,0.01720165154292485,1.0027002249038055,,,
eval,multi_out,pit_noq_s0.05,pit,False,0.05,,FG3A,6372,6372.0,1.7566791377620523,0.026024894555831634,1.0029183648408728,,,
eval,multi_out,pit_noq_s0.05,pit,False,0.05,,OREB,6372,6372.0,0.9111871514798122,0.010856520599196631,1.0026586084105493,,,
eval,multi_out,pit_noq_s0.05,pit,False,0.05,,POOLED,6372,6372.0,,,1.0022636552907926,,,
eval,multi_out,pit_noq_s0.10,pit,False,0.1,,PTS,6372,6372.0,5.461395596762821,0.11050067414291438,1.0043460923249443,,,
eval,multi_out,pit_noq_s0.10,pit,False,0.1,,AST,6372,6372.0,1.6254881348008103,-0.07437948955335795,1.0017167022118947,,,
eval,multi_out,pit_noq_s0.10,pit,False,0.1,,REB,6372,6372.0,2.0828450270829673,0.07538541996429635,1.00648967238347,,,
eval,multi_out,pit_noq_s0.10,pit,False,0.1,,STL,6372,6372.0,0.8172326487984161,0.015066630416942813,1.004155512534072,,,
eval,multi_out,pit_noq_s0.10,pit,False,0.1,,BLK,6372,6372.0,0.6169048346853858,-0.025950034288110914,1.004622964107573,,,
eval,multi_out,pit_noq_s0.10,pit,False,0.1,,FG3M,6372,6372.0,1.0915859837035797,0.03131631768470747,1.006739411504423,,,
eval,multi_out,pit_noq_s0.10,pit,False,0.1,,TOV,6372,6372.0,1.070563200494096,0.04343681937011786,1.0058348261337475,,,
eval,multi_out,pit_noq_s0.10,pit,False,0.1,,FG3A,6372,6372.0,1.7644076936542512,0.0957686247076111,1.0073307304638062,,,
eval,multi_out,pit_noq_s0.10,pit,False,0.1,,OREB,6372,6372.0,0.9138526898504615,0.028703237495241334,1.0055917325102908,,,
eval,multi_out,pit_noq_s0.10,pit,False,0.1,,POOLED,6372,6372.0,,,1.0052030715749136,,,
eval,multi_out,pit_noq_s0.15,pit,False,0.15,,PTS,6372,6372.0,5.483822301652364,0.3403276925425719,1.0084703446374648,,,
eval,multi_out,pit_noq_s0.15,pit,False,0.15,,AST,6372,6372.0,1.628659303204777,-0.021912585762132883,1.0036709535458603,,,
eval,multi_out,pit_noq_s0.15,pit,False,0.15,,REB,6372,6372.0,2.0924347670116084,0.152928146328753,1.0111237061562746,,,
eval,multi_out,pit_noq_s0.15,pit,False,0.15,,STL,6372,6372.0,0.8192235957156597,0.029394761455422032,1.0066018420157103,,,
eval,multi_out,pit_noq_s0.15,pit,False,0.15,,BLK,6372,6372.0,0.6184763514143711,-0.017463400098920955,1.0071821623917345,,,
eval,multi_out,pit_noq_s0.15,pit,False,0.15,,FG3M,6372,6372.0,1.0960056412943324,0.056994377267514995,1.0108155388534286,,,
eval,multi_out,pit_noq_s0.15,pit,False,0.15,,TOV,6372,6372.0,1.0743480910806449,0.06967198719731084,1.0093908747288232,,,
eval,multi_out,pit_noq_s0.15,pit,False,0.15,,FG3A,6372,6372.0,1.7737107992581813,0.1655123548593905,1.012642033626501,,,
eval,multi_out,pit_noq_s0.15,pit,False,0.15,,OREB,6372,6372.0,0.9167360742680258,0.046549954391286015,1.0087645715949207,,,
eval,multi_out,pit_noq_s0.15,pit,False,0.15,,POOLED,6372,6372.0,,,1.008740225283413,,,
eval,multi_out,pit_noq_s0.20,pit,False,0.2,,PTS,6372,6372.0,5.514017855009881,0.5701547109422296,1.0140232816995935,,,
eval,multi_out,pit_noq_s0.20,pit,False,0.2,,AST,6372,6372.0,1.632925977673863,0.030554318029092208,1.0063003169888045,,,
eval,multi_out,pit_noq_s0.20,pit,False,0.2,,REB,6372,6372.0,2.103816304133171,0.23047087269320973,1.0166235870498352,,,
eval,multi_out,pit_noq_s0.20,pit,False,0.2,,STL,6372,6372.0,0.8214224436146231,0.043722892493901246,1.009303624968477,,,
eval,multi_out,pit_noq_s0.20,pit,False,0.2,,BLK,6372,6372.0,0.6201226672546453,-0.008976765909730997,1.0098631702333363,,,
eval,multi_out,pit_noq_s0.20,pit,False,0.2,,FG3M,6372,6372.0,1.1009135241635253,0.08267243685032255,1.015341942806235,,,
eval,multi_out,pit_noq_s0.20,pit,False,0.2,,TOV,6372,6372.0,1.0785984995459579,0.09590715502450385,1.0133842950684466,,,
eval,multi_out,pit_noq_s0.20,pit,False,0.2,,FG3A,6372,6372.0,1.7849156751142792,0.23525608501116996,1.0190390901693134,,,
eval,multi_out,pit_noq_s0.20,pit,False,0.2,,OREB,6372,6372.0,0.9199587617670805,0.06439667128733072,1.0123107754213205,,,
eval,multi_out,pit_noq_s0.20,pit,False,0.2,,POOLED,6372,6372.0,,,1.0129100093783736,,,
eval,multi_out,pit_noq_s0.35,pit,False,0.35,,PTS,6372,6372.0,5.645750677900931,1.259635766141202,1.0382488378889279,,,
eval,multi_out,pit_noq_s0.35,pit,False,0.35,,AST,6372,6372.0,1.6536647848598893,0.18795502940276743,1.019080729898272,,,
eval,multi_out,pit_noq_s0.35,pit,False,0.35,,REB,6372,6372.0,2.149448740973722,0.4630990517865797,1.0386744721653876,,,
eval,multi_out,pit_noq_s0.35,pit,False,0.35,,STL,6372,6372.0,0.8291052779015019,0.08670728560933892,1.0187437279947062,,,
eval,multi_out,pit_noq_s0.35,pit,False,0.35,,BLK,6372,6372.0,0.6255270682575915,0.01648313665783889,1.0186641798048932,,,
eval,multi_out,pit_noq_s0.35,pit,False,0.35,,FG3M,6372,6372.0,1.1180032364242012,0.15970661559874516,1.0311033094057944,,,
eval,multi_out,pit_noq_s0.35,pit,False,0.35,,TOV,6372,6372.0,1.094028202911552,0.1746126585060828,1.0278810879666753,,,
eval,multi_out,pit_noq_s0.35,pit,False,0.35,,FG3A,6372,6372.0,1.830546862208111,0.4444872754665082,1.0450907205223645,,,
eval,multi_out,pit_noq_s0.35,pit,False,0.35,,OREB,6372,6372.0,0.9313423220582749,0.11793682197546479,1.024837098583132,,,
eval,multi_out,pit_noq_s0.35,pit,False,0.35,,POOLED,6372,6372.0,,,1.029147129358906,,,
eval,multi_out,pit_noq_s0.50,pit,False,0.5,,PTS,6372,6372.0,5.834875508720315,1.949116821340175,1.0730287364386049,,,
eval,multi_out,pit_noq_s0.50,pit,False,0.5,,AST,6372,6372.0,1.6860490376895187,0.34535574077644265,1.0390377177430759,,,
eval,multi_out,pit_noq_s0.50,pit,False,0.5,,REB,6372,6372.0,2.2129174880357496,0.6957272308799498,1.0693443672398735,,,
eval,multi_out,pit_noq_s0.50,pit,False,0.5,,STL,6372,6372.0,0.8382322062110238,0.1296916787247766,1.0299582277922668,,,
eval,multi_out,pit_noq_s0.50,pit,False,0.5,,BLK,6372,6372.0,0.631533539491609,0.041943039225408776,1.0284456543462992,,,
eval,multi_out,pit_noq_s0.50,pit,False,0.5,,FG3M,6372,6372.0,1.138477228548647,0.23674079434716783,1.0499859032556875,,,
eval,multi_out,pit_noq_s0.50,pit,False,0.5,,TOV,6372,6372.0,1.113310800902376,0.2533181619876618,1.0459978218396087,,,
eval,multi_out,pit_noq_s0.50,pit,False,0.5,,FG3A,6372,6372.0,1.891962965606921,0.6537184659218465,1.0801542313659571,,,
eval,multi_out,pit_noq_s0.50,pit,False,0.5,,OREB,6372,6372.0,0.9452705361902818,0.17147697266359888,1.0401635260646456,,,
eval,multi_out,pit_noq_s0.50,pit,False,0.5,,POOLED,6372,6372.0,,,1.0506795762317798,,,
eval,multi_out,prod_prev_q_s0.05,prod_prev,True,0.05,,PTS,6372,6345.0,5.448216775479568,-0.10655143984954196,1.0019225180896099,,,
eval,multi_out,prod_prev_q_s0.05,prod_prev,True,0.05,,AST,6372,6345.0,1.6236546799496945,-0.12380624403884133,1.0005868247875114,,,
eval,multi_out,prod_prev_q_s0.05,prod_prev,True,0.05,,REB,6372,6345.0,2.075734468889117,0.002242714165612409,1.0030536493985938,,,
eval,multi_out,prod_prev_q_s0.05,prod_prev,True,0.05,,STL,6372,6345.0,0.8155017264490233,0.00159187428700284,1.0020286821615132,,,
eval,multi_out,prod_prev_q_s0.05,prod_prev,True,0.05,,BLK,6372,6345.0,0.6157363988300406,-0.03400469175491093,1.002720178740418,,,
eval,multi_out,prod_prev_q_s0.05,prod_prev,True,0.05,,FG3M,6372,6345.0,1.0878844061672055,0.007106524625360982,1.003325549430119,,,
eval,multi_out,prod_prev_q_s0.05,prod_prev,True,0.05,,TOV,6372,6345.0,1.0675427676655875,0.01880912695967416,1.0029970146645049,,,
eval,multi_out,prod_prev_q_s0.05,prod_prev,True,0.05,,FG3A,6372,6345.0,1.757263438636121,0.030067219628322987,1.0032519522699026,,,
eval,multi_out,prod_prev_q_s0.05,prod_prev,True,0.05,,OREB,6372,6345.0,0.9115082040770323,0.011864683114427224,1.0030118905544343,,,
eval,multi_out,prod_prev_q_s0.05,prod_prev,True,0.05,,POOLED,6372,6345.0,,,1.0025442511218452,,,
eval,multi_out,prod_prev_q_s0.10,prod_prev,True,0.1,,PTS,6372,6345.0,5.468724045535393,0.1360504829573169,1.0056937879381131,,,
eval,multi_out,prod_prev_q_s0.10,prod_prev,True,0.1,,AST,6372,6345.0,1.6262897380719323,-0.0682991909418746,1.002210694981229,,,
eval,multi_out,prod_prev_q_s0.10,prod_prev,True,0.1,,REB,6372,6345.0,2.0843872120048763,0.08418546109584188,1.0072348997895533,,,
eval,multi_out,prod_prev_q_s0.10,prod_prev,True,0.1,,STL,6372,6345.0,0.8174034651384807,0.016773380234021328,1.004365399118705,,,
eval,multi_out,prod_prev_q_s0.10,prod_prev,True,0.1,,BLK,6372,6345.0,0.6175261212123448,-0.02508608084333101,1.0056347226109603,,,
eval,multi_out,prod_prev_q_s0.10,prod_prev,True,0.1,,FG3M,6372,6345.0,1.0922658280957693,0.03425285073162961,1.0073664130906703,,,
eval,multi_out,prod_prev_q_s0.10,prod_prev,True,0.1,,TOV,6372,6345.0,1.0713113555084903,0.046651770203616466,1.0065377462121485,,,
eval,multi_out,prod_prev_q_s0.10,prod_prev,True,0.1,,FG3A,6372,6345.0,1.7657266595116488,0.10385327485259374,1.0080837507806908,,,
